region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Europe & Central Asia,ECA,Estonia,EST,2004,national,EU-SILC,national,2004,income,3,2003 - 2020,2.15,0.010788711288255287,0.005666334102297892,0.004232280217791582,0.005561554763060361,17.063567681211257,13.915039671876329,0.20203235605834977,0.3356478152359531,0.27643338413853774,0.025182655314221758,0.04607423399833495,0.05906784416300091,0.06862298052973326,0.07690166559266859,0.08732594571892194,0.1022488924838717,0.12210521104068889,0.15350245968819998,0.2589681114703537,10.29960820356361,0.596426010131836,1362550,13282.545519845,6538.0409543308,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2005,national,EU-SILC,national,2005,income,3,2003 - 2020,2.15,0.00811684237239762,0.0033245798633389457,0.002194243924830792,0.0029480015671319833,19.753589974987317,15.919820579897896,0.1972260449448971,0.334489426179419,0.27727950265470797,0.026815354495843737,0.04671689684021861,0.05913078903645429,0.06829280129535167,0.07595534843478183,0.0870745789385508,0.10200427598914241,0.12071482968611802,0.15160158753823494,0.2616935377453039,10.71980318766454,0.596426010131836,1354775,14631.3873257137,7215.27794507477,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2006,national,EU-SILC,national,2006,income,3,2003 - 2020,2.15,0.008239719796424912,0.004541894748800548,0.0035831961786615832,0.005864332464707645,23.001494983041496,18.66036032193739,0.20574147625715652,0.33671071695436483,0.26864515084580365,0.027750644684246737,0.04773412870824835,0.05908177442177724,0.06693748785580547,0.0757074919094079,0.08680077404043751,0.10044823607589548,0.11859245505534971,0.14835989534994665,0.26858711189888984,11.19550740553071,0.596426010131836,1346810,16155.2074300393,8192.39436139812,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2007,national,EU-SILC,national,2007,income,3,2003 - 2020,2.15,0.004253237082907378,0.0026414467169698246,0.002153217553588343,0.0033691265078317784,25.883123259979527,21.596105066305476,0.17218792291936644,0.311801582049951,0.2697633736709542,0.029909104102012536,0.04970799664005331,0.06105834228426449,0.06902162210711218,0.07816346299664625,0.08936738195289262,0.10438146137031196,0.12521780356089213,0.15286801503294822,0.24030480995286607,11.93455866939449,0.596426010131836,1340680,17459.0983144278,8923.70439596388,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2008,national,EU-SILC,national,2008,income,3,2003 - 2020,2.15,0.0038617754527713152,0.002410401607966912,0.002037957147598963,0.00195970390781866,26.77301851384942,22.17642534272116,0.17888916475710062,0.31917078083491024,0.2687032223445228,0.02899581828199653,0.04885721346860336,0.060508880897223935,0.06920485013872105,0.07721418633101304,0.08865235179725878,0.10333085089111754,0.12262829237935602,0.15130118236817192,0.2493063734465346,13.17126059990907,0.596426010131836,1337090,16607.5680643985,8542.2941617927,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2009,national,EU-SILC,national,2009,income,3,2003 - 2020,2.15,0.005550370589066727,0.002554697824483321,0.0016555171570880592,0.0030630536339715853,25.207631130168046,21.16578170137183,0.1769616319348809,0.3144361223785004,0.2556465780264747,0.028156917524811052,0.048538380523905224,0.06135163817550107,0.07114371332382582,0.07994799609193731,0.08924267345411258,0.10268194895900967,0.12247611441885253,0.15220911158114436,0.24425150594689649,13.16093358914581,0.596426010131836,1334515,14205.3948829766,7365.11985622088,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2010,national,EU-SILC,national,2010,income,3,2003 - 2020,2.15,0.007922195897907387,0.004262046801994303,0.0029741124606394707,0.005359967879980956,23.695606925425096,20.07438612284462,0.18967538008930487,0.3200120112345741,0.25933001956257795,0.025421225414100933,0.046477478516610916,0.06057193587747681,0.0719564557742085,0.08067226815804404,0.08971572883878354,0.10413086279059963,0.12406308757284473,0.15417106598410601,0.24281989107322177,13.55208204607691,0.596426010131836,1331475,14585.8386603429,7288.20329103854,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2011,national,EU-SILC,national,2011,income,3,2003 - 2020,2.15,0.009796155099968062,0.005658384952758576,0.004378184713175754,0.005574601565028124,24.560631204328136,20.18946453796366,0.1942957167898079,0.3249163323213634,0.2738032788288515,0.0259598824508645,0.04703960058310269,0.06006807372836448,0.07032562954048041,0.07791636532765386,0.08828168208861142,0.1036792059153191,0.1241230950068058,0.15504116580069605,0.24756529955809436,0.9092859559530984,0.596426010131836,1327439,15692.788829336,7534.83138571039,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2012,national,EU-SILC,national,2012,income,3,2003 - 2020,2.15,0.007397387484520501,0.0038444349786663605,0.0029254975016926223,0.005538470601847456,25.97439534434876,21.24281900593802,0.1972808886279878,0.3291576051057381,0.27818873878782174,0.026062051542130756,0.04720746365472689,0.05953017783436934,0.06899069682157799,0.07679669943932513,0.08777768991543922,0.10280983299823798,0.12351163660661862,0.155431792621869,0.2518819585657093,0.945051794229285,0.596426010131836,1322696,16257.4722043516,7892.04433600454,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2013,national,EU-SILC,national,2013,income,3,2003 - 2020,2.15,0.008596547612398236,0.006251455881932262,0.005271181247726594,0.005712757721585437,28.289641175416545,22.326656292632602,0.2245172698747793,0.35079785118874063,0.3082047491293902,0.023518813513948567,0.044505347020989516,0.05686489582692052,0.06544487654582648,0.0734679908415734,0.08597415534530628,0.10228192711009537,0.12342320905812693,0.1584292841739534,0.26608950056325575,0.9713296010826696,0.596426010131836,1317997,16553.383261103,8213.14914390957,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2014,national,EU-SILC,national,2014,income,3,2003 - 2020,2.15,0.00830527127457972,0.004897850582583512,0.004230284369340453,0.0035327630791071713,30.563865395373742,24.375458283721763,0.21743253477135813,0.3459155633335024,0.30395380308830877,0.02394879224580809,0.04566906184685411,0.05750239043431034,0.06544125094341427,0.07390489611089784,0.08695787276824335,0.10263235498528506,0.12285741520739174,0.15833946082900963,0.2627465046287829,0.9702982760808196,0.596426010131836,1314545,17096.6445771582,8532.005537763,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2015,national,EU-SILC,national,2015,income,3,2003 - 2020,2.15,0.006000405326866544,0.004058161657548192,0.003297073340586204,0.0027729489062489105,32.68025007194936,26.6600931142507,0.1903889160582352,0.32670329931556497,0.30014790831533256,0.026951637541262036,0.047706573981971825,0.05890808690939188,0.06655694126272027,0.07538494494567405,0.08875919579596886,0.1051868370267171,0.12640954262243992,0.15995113741941613,0.24418510249443504,0.9655212199067468,0.596426010131836,1315407,17402.0376128079,8943.78777462418,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2016,national,EU-SILC,national,2016,income,3,2003 - 2020,2.15,0.004700586173204958,0.0031337898313825887,0.0027137340999907923,0.0019975610405288183,34.755339264799254,29.06865943855618,0.17328305753016507,0.31196825927012806,0.2961634036916218,0.028690750183622427,0.04967846470780901,0.05995171377161561,0.06706805315107742,0.07677227610834392,0.09123258734206968,0.10786462242573452,0.12791676676192243,0.1596821923831251,0.23114257316468168,0.966956828009854,0.596426010131836,1315790,17945.9449641749,9339.15162074714,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2017,national,EU-SILC,national,2017,income,3,2003 - 2020,2.15,0.0026870602915968675,0.0017970859651445402,0.0014545084064758297,0.0033340424485491073,36.747319359653986,31.21281943548759,0.1633766023103929,0.30355026239338234,0.2875017019854882,0.030432406508118542,0.05022021173231235,0.06047596500817819,0.06789238729129551,0.07824374551722807,0.09190299765373516,0.1086070819921982,0.12868357262012564,0.15867394461824214,0.2248676870585603,1,0.596426010131836,1317384,18962.4103006448,9557.20021072983,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2018,national,EU-SILC,national,2018,income,3,2003 - 2020,2.15,0.002487358335407575,0.0019891452764338614,0.0018407306069746136,8.820934629874599e-4,38.945696352867,33.238233885153676,0.16089043918439302,0.3032145132574511,0.2863326392438387,0.030490104580465596,0.05001324884567078,0.06019413338065771,0.06788214288730293,0.0787249271683417,0.09257626638482735,0.10847678918213272,0.12833920782233532,0.15889726014144767,0.22440591960681977,1.034363270635751,0.596426010131836,1321977,19611.6109936281,9982.9747918618,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2019,national,EU-SILC,national,2019,income,3,2003 - 2020,2.15,0.005569403358850465,0.00326782876569634,0.0028589158567675194,0.007720236737625452,41.00669427480772,34.64502432952197,0.17630581560694675,0.3076754280691263,0.2782460369898586,0.029818265601353207,0.05070291238764469,0.060429185650971204,0.06810259121974199,0.07837540817881078,0.09090523580678089,0.10619395352713562,0.126284512747879,0.1560951849716291,0.23309274990806106,1.057918411203096,0.596426010131836,1326898,20269.575137379,10398.8171663678,FALSE,micro,survey
Europe & Central Asia,ECA,Estonia,EST,2020,national,EU-SILC,national,2020,income,3,2003 - 2020,2.15,0.0034865938066804833,0.002206558424325145,0.001673169903204642,0.0021211364002487318,42.843026118374944,35.99889322624167,0.16828503085115437,0.30737874696730616,0.27563042894706574,0.029768472261099913,0.05093019026550051,0.06158550756492108,0.06849207365245397,0.07766467284752065,0.09054898092932112,0.10567365629993469,0.12506057401851262,0.15543553396424858,0.23484033819648753,1.05321562998911,0.596426010131836,1329522,20118.1050729983,10273.061472036,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,1981,rural,HICES,rural,1981.33,consumption,0,1981,2.15,0.7143125976562501,0.25796205997309973,0.11883611557720365,0.3562602699533815,2.018812605711197,1.648323322079815,0.18340045977955657,0.3242495626626988,0.23823022882596628,0.03675954389749142,0.04879108463970572,0.05878763877220783,0.06792942120801199,0.0769798812689943,0.0866634253748455,0.09799656427513681,0.11301862389517497,0.13790870774558706,0.2751651089228444,0.0571371439780674,8.49641704559326,32018465,300.6466999158335,NA,FALSE,group,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,1995,national,HICES,national,1995.25,consumption,1,1995 - 2015,2.15,0.6920714242579059,0.27886142371265715,0.14175955740143803,0.40453828124092484,2.3790367287881335,1.5852412484837881,0.3411386334426831,0.44564513197313516,0.31679476971256837,0.02591223270893048,0.037542316835673814,0.04585201544166284,0.05324624424495693,0.061869469342423405,0.07172921485940345,0.08449888540478023,0.10307335459839517,0.13579727217783333,0.380478994385941,0.1475806207162249,8.49641704559326,57476536,252.11475623789136,NA,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,1999,national,HICES,national,1999.5,consumption,1,1995 - 2015,2.15,0.5802652348837775,0.17466252148979086,0.07119768596274711,0.22995294919340625,2.338763392156333,1.9565111363457197,0.14996398664240992,0.29975796731856585,0.2276712878271461,0.03850488324814518,0.052710561922654824,0.061684734381964854,0.07065757877986104,0.07897437835414248,0.0886536417024491,0.09982910083829083,0.11491507173662663,0.13924407159445884,0.2548259774414071,0.153051346143783,8.49641704559326,65077579,254.9831341024614,NA,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,2004,national,HICES,national,2004.5,consumption,1,1995 - 2015,2.15,0.34576767835938615,0.07646530962594768,0.024362253916581655,0.09350612505131403,3.122982950395475,2.6346258025502154,0.14985699236502792,0.2980685297022435,0.22489110176332613,0.040659044690102536,0.053079080088305225,0.06109411891510652,0.06935286638948313,0.07936163311810857,0.08949103571893552,0.10008909337877936,0.11372465594702313,0.13677894213095465,0.2563695296232049,0.1749967037388458,8.49641704559326,75301026,293.28959319279966,NA,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,2010,national,HICES,national,2010.5,consumption,1,1995 - 2015,2.15,0.3075093478380882,0.08148885163351763,0.03287620855657088,0.1077512610508173,3.383455821707792,2.7604105417205114,0.18710763977662534,0.3317060081465826,0.24979163103570046,0.0317936849322124,0.048456442253567995,0.05861923224591406,0.06749169850014658,0.0768393914739385,0.0866083213123926,0.09834534258159833,0.1151305822425836,0.14272531994357096,0.273989984514042,0.4767032610906402,8.49641704559326,89237791,462.43540142828874,NA,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ethiopia,ETH,2015,national,HICES,national,2015.5,consumption,1,1995 - 2015,2.15,0.26984605665663774,0.07603153096495571,0.03159363884328079,0.10102907168889025,3.7389858377175975,3.0618847404384915,0.20626951281649017,0.3499312323123417,0.2656024708592942,0.028889600484927273,0.04456170232539814,0.05571799572979483,0.06520668877659516,0.07630020251085223,0.08716550095904924,0.09785674466249794,0.11419114606137071,0.14546290089125324,0.28464751759829987,0.8632937007772112,8.49641704559326,102471895,650.0305150343055,451.2989894321481,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,1987,national,IDS-LIS,national,1987,income,0,1987 - 2000,2.15,0,0,0,0,35.58694313558075,32.77302090959461,0.08236300166149355,0.22171398733952374,0.17965940603910313,0.04579104559727297,0.06239401544787178,0.07178244682106907,0.07982570935335356,0.08804125185548667,0.09621583797086147,0.1063554340790287,0.11952907183422179,0.13810273600787815,0.19196245103295506,3.252669646304466,0.933300733566284,4932123,28410.8750981037,15044.4126365721,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,1991,national,IDS-LIS,national,1991,income,0,1987 - 2000,2.15,0,0,0,0,40.04177602078005,36.435242479320685,0.08716710157482177,0.22879761709447877,0.18904449179727292,0.04550364720629575,0.06174832622120176,0.07052317100620464,0.0784111204509069,0.08648989654653877,0.09539819168152908,0.10584551655034097,0.11985744893026806,0.13997353813959346,0.19624914326712084,4.034204491392787,0.933300733566284,5013740,29278.3636555028,15810.6040567707,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,1995,national,IDS-LIS,national,1995,income,0,1987 - 2000,2.15,0,0,0,0,37.21986460923258,33.169248104813654,0.09119726162018199,0.23459136989703522,0.1867319788278042,0.046644085653485864,0.061493644653864254,0.07022668856830634,0.07757886489032945,0.08520496039039294,0.09347039030638071,0.10371540481491387,0.11720235998618711,0.13902412619522364,0.20543947454091582,4.323055047564777,0.933300733566284,5107790,29912.8979739158,15581.8246606072,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2000,national,IDS-LIS,national,2000,income,0,1987 - 2000,2.15,0,0,0,0,43.1821047861927,37.50219883516577,0.1248466474023647,0.27156626602732237,0.21320472564239507,0.04006863470897804,0.0555645936566121,0.06561607712783955,0.07414086004383602,0.0825991531014193,0.09164528866692034,0.10329198519938748,0.11806716750829482,0.14155037290833283,0.22745586707837873,4.652990583722234,0.933300733566284,5176209,37884.3913209153,18265.0685928519,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2003,national,EU-SILC,national,2003,income,1,2003 - 2020,2.15,4.927503686155934e-4,3.9563432482625564e-4,3.606613546899575e-4,8.490452970851258e-4,45.78528899508432,39.57742438566445,0.1333810430233778,0.2768660407996707,0.21723576334378775,0.0385496769833437,0.05510020694570368,0.0652367938180379,0.07375564457064068,0.08197970000618393,0.09152414749693105,0.10285437871373104,0.11857544832797084,0.14219845817972654,0.23022554495773795,0.8225266267453331,0.933300733566284,5213014,40044.3048555829,19875.8282260332,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2004,national,EU-SILC,national,2004,income,1,2003 - 2020,2.15,3.9413902865794933e-4,2.728221443435216e-4,2.3116032347012815e-4,7.345534170676228e-4,47.99531537295808,40.98361765146243,0.13574528054763763,0.27897765942305974,0.22146304769090663,0.03886812226658121,0.055230609685107644,0.06497284842994236,0.07300618195379863,0.08116194890411002,0.09056516792971053,0.10332996119698129,0.11868977257117208,0.14179626785652266,0.23237911920606957,0.824065742166297,0.933300733566284,5228172,41522.1750841224,20561.6024988783,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2005,national,EU-SILC,national,2005,income,1,2003 - 2020,2.15,5.531524084109859e-4,3.8957683541446453e-4,3.172633287441032e-4,0.001253840590919931,49.621221213165335,42.76982301840976,0.13138726876271464,0.27619593665364894,0.2206139229510858,0.03951296920071993,0.05514278671574075,0.06470294688323845,0.07322576207814993,0.0818078090272843,0.09137347049129718,0.10310048564285512,0.11897131981529463,0.14240897392998708,0.22975347621543663,0.8292068773372658,0.933300733566284,5246096,42530.6196771877,21141.9036386921,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2006,national,EU-SILC,national,2006,income,1,2003 - 2020,2.15,8.037546638348032e-4,6.948964711252655e-4,6.39483173299388e-4,7.111160116012004e-4,50.39207838719655,43.454364189242135,0.1349898870564799,0.2799907537426519,0.2268324291396946,0.03799420953945512,0.05445002516204832,0.06428398213108628,0.07273825521017688,0.08165221424132973,0.0916379027161649,0.10386919179293719,0.11984920982026204,0.1436890470812301,0.2298359623053059,0.8421977716499531,0.933300733566284,5266268,44074.0309204141,21886.5878321588,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2007,national,EU-SILC,national,2007,income,1,2003 - 2020,2.15,6.374258591690348e-4,3.458130213121827e-4,2.376615891668243e-4,5.680340302671011e-4,52.25896584351091,44.85182291294369,0.13698180043076724,0.2828557151965987,0.2272193858847463,0.037564666102587047,0.054301935460509404,0.06419337421541602,0.07247621959233155,0.08129919157661036,0.09119206586473633,0.103240086719742,0.11941641383260782,0.14337772342896693,0.23293832320649044,0.8633425583620278,0.933300733566284,5288720,46212.6409741216,22556.8842793306,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2008,national,EU-SILC,national,2008,income,1,2003 - 2020,2.15,5.387222696969603e-4,2.188376385708528e-4,1.4751982627083675e-4,1.1543839672888499e-4,52.854214731110005,45.46987041058328,0.13309737491249327,0.27838208308316337,0.22453704231159505,0.03751571045842168,0.05528500619887211,0.06487883632150372,0.07322293603211336,0.08165005281546583,0.09160523661354525,0.10363809836889248,0.11985408662364849,0.1427962575786308,0.2295537789889016,0.8984456397694497,0.933300733566284,5313399,46358.6204112971,22893.9656710034,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2009,national,EU-SILC,national,2009,income,1,2003 - 2020,2.15,5.247008639272371e-4,3.971156141140603e-4,3.559763189182134e-4,1.8515382654859025e-4,53.89149371225678,46.9556912003084,0.12844166535354473,0.2745544574270846,0.22128645337961325,0.03804779635540061,0.05513117703476032,0.06534800974548177,0.07345898846445881,0.08253751305235149,0.09224435826384547,0.10424949374032039,0.11997358087227539,0.14318552636450477,0.22582355610659943,0.8984456397694497,0.933300733566284,5338871,42412.0978494183,22119.0968116053,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2010,national,EU-SILC,national,2010,income,1,2003 - 2020,2.15,5.384069595213045e-4,3.0568415379154436e-4,2.71409208790543e-4,2.9082080467440383e-4,54.70406002482884,47.399936123863895,0.13118321567925495,0.27714087985617464,0.22795159520690952,0.03737860697566681,0.05455240192263886,0.06489324934507017,0.07322793421459409,0.08200644774194255,0.0922093036053327,0.10451959417482587,0.12134028927244755,0.1444130248673149,0.22545914788015609,0.9090844777459766,0.933300733566284,5363352,43563.5721974365,22677.8404851807,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2011,national,EU-SILC,national,2011,income,1,2003 - 2020,2.15,4.739087799213791e-4,3.987409635918937e-4,3.629452694819942e-4,0.0010965796227112251,55.01628623691472,47.4981253365597,0.13081835553965948,0.2764281936182179,0.22307693940882245,0.03779539792525883,0.055060989838540915,0.06539823365799573,0.07357515436557346,0.08181332703185826,0.09146084491926276,0.10390552950646831,0.11997881109135344,0.14341347580701147,0.2275982358566756,0.9401461587449372,0.933300733566284,5388272,44466.8176978572,23226.3192214179,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2012,national,EU-SILC,national,2012,income,1,2003 - 2020,2.15,5.272515768239931e-4,4.875215394864343e-4,4.766732644958618e-4,0.0010158318143016585,55.14807647912841,47.9834456081758,0.1256909946266533,0.2709663044268671,0.2203946018139118,0.03862822213028146,0.05576525972065568,0.0656554075804363,0.07401881119253037,0.08251345444238972,0.09197697187335757,0.10409231013098852,0.12059037213685164,0.14389239629401585,0.22286679449850444,0.9665486014655824,0.933300733566284,5413971,43637.2486713657,23205.0105400194,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2013,national,EU-SILC,national,2013,income,1,2003 - 2020,2.15,8.513758540092075e-4,6.529788425231045e-4,5.943431560498506e-4,8.461896590583901e-4,54.93168031293156,47.89648864436463,0.12714867920696438,0.2719395885396505,0.22306906856362183,0.038057801781307334,0.05501937398343574,0.06556821937155057,0.07414191424341413,0.0826524486348415,0.092787791054045,0.10505258364155556,0.12050743541520237,0.1437026665052149,0.22250976536943423,0.9808369691764932,0.933300733566284,5438972,43044.99712014741,22977.7855079967,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2014,national,EU-SILC,national,2014,income,1,2003 - 2020,2.15,6.616784007204189e-4,4.383190978925694e-4,3.885240141084035e-4,7.377026352912435e-4,54.64755757711511,47.83316723214713,0.12188077383583046,0.26776975987468365,0.21806814065498828,0.03867802500498896,0.05571397531493899,0.066224452185387,0.07481288044067186,0.08297822168009669,0.09252851089362746,0.10469972965132823,0.12035974686619177,0.1438441519106055,0.22016030605217152,0.9910493963735107,0.933300733566284,5461512,42710.9212889729,23021.7070482124,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2015,national,EU-SILC,national,2015,income,1,2003 - 2020,2.15,7.020851045635178e-4,5.600411965996664e-4,5.264778735989736e-4,0.0010718913782202107,55.14737608398993,48.046367693964356,0.12572457231556416,0.27102042326184084,0.2194845816445767,0.0384641639892056,0.055585665339577484,0.06587711334139887,0.074174446527279,0.08259484430919697,0.09242592239707403,0.10424099310374463,0.11964383476637697,0.14298930489012618,0.22400371133601837,0.988988711488996,0.933300733566284,5479531,42801.9081167285,23314.7238838734,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2016,national,EU-SILC,national,2016,income,1,2003 - 2020,2.15,4.7236144510314024e-4,2.8916777804295103e-4,2.4537547691564233e-4,3.744683738374708e-4,55.773856802968815,48.600227492816956,0.12499726083069616,0.2707848436970798,0.21971392258391506,0.038832403814145995,0.05563136531697462,0.06594942955386243,0.0739782790509595,0.08238217733586983,0.09239618584158532,0.10443905695355193,0.1203373374352632,0.14172308083645468,0.22433068386132993,0.9925163104897468,0.933300733566284,5495303,43878.9667273579,23812.5285963673,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2017,national,EU-SILC,national,2017,income,1,2003 - 2020,2.15,6.57777349935803e-4,6.19836589980528e-4,5.94644727176386e-4,0.0011616044365373303,56.93830616449055,49.61621442010763,0.12880706021648824,0.2738308541859644,0.21814641961808004,0.03824831518269357,0.05544228810118849,0.06545939946889957,0.07404509282071542,0.08237281721524403,0.09188657024608954,0.10381670208805222,0.11968207868002778,0.14255502981966728,0.22649170637742566,1,0.933300733566284,5508214,45173.6294067199,23936.3876079689,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2018,national,EU-SILC,national,2018,income,1,2003 - 2020,2.15,5.677425607921964e-4,4.6943836236089853e-4,4.244036748273895e-4,1.4874185350717483e-4,57.833951835731924,50.38813982500804,0.1284181575426716,0.2732977282956268,0.2164151183054884,0.038088089315148774,0.05526216162868698,0.06561182531215523,0.0744255555193293,0.08286409712240839,0.0919017654818784,0.10392998437200446,0.11982850419348368,0.14214107776198703,0.2259469392929253,1.010838241195637,0.933300733566284,5515525,45627.9198947233,24313.8222655453,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2019,national,EU-SILC,national,2019,income,1,2003 - 2020,2.15,3.882922955482434e-4,3.8024214013374384e-4,3.7937109378995663e-4,1.033723890477863e-6,58.84791768891262,51.26219919331351,0.13129484788142845,0.2773732985995423,0.2184224324044418,0.03775715205983172,0.05467493366277632,0.0650244286233924,0.0738131515076329,0.0825079590937145,0.0919863500015114,0.10360283575801382,0.11927805633636257,0.1416902669581015,0.22966486599865565,1.02119014660957,0.933300733566284,5521606,46135.8814242631,24465.0782711163,FALSE,micro,survey
Other High Income Countries,OHI,Finland,FIN,2020,national,EU-SILC,national,2020,income,1,2003 - 2020,2.15,2.7620898745379967e-4,0.00025227407228478426,2.4185259111903848e-4,2.423434516187701e-5,58.823315372559264,51.208989648061454,0.12404669045213787,0.2709116904232445,0.21616634851183356,0.0393094510963407,0.05611509588122129,0.06583861786894084,0.07387000779271202,0.0823989435775408,0.09193199486653048,0.10381130247779219,0.11931996150250557,0.1411580133348398,0.22624661160157655,1.024157266509928,0.933300733566284,5529543,44984.7344505487,23510.9762114524,FALSE,micro,survey
East Asia & Pacific,EAP,Fiji,FJI,2002,national,HIES,national,2002.5,consumption,0,2002 - 2013,2.15,0.016781588534607178,0.002922567500179971,7.926738879162373e-4,0.003448407141749984,9.828248015419083,7.440474179859875,0.24010267619073025,0.3810205445197279,0.3324701528461287,0.027174844252268862,0.039722351011720974,0.049845318841846925,0.05985533760462529,0.06999335891423872,0.08235577714362433,0.09768087000112702,0.1191871650461539,0.1579467513034103,0.2962382258809968,0.6023871653212045,0.985945224761963,849891,4125.32671948062,NA,FALSE,micro,survey
East Asia & Pacific,EAP,Fiji,FJI,2008,national,HIES,national,2008.5,consumption,0,2002 - 2013,2.15,0.01027141189490063,0.0014320930545973977,2.858501989969295e-4,0.0016046029547646065,10.984358538177746,7.815553317637748,0.27375765974052296,0.40375586095007576,0.3223802406698436,0.026850687417544164,0.039573903005943614,0.04945680660474777,0.05822017665077664,0.06672511037914189,0.07692486655489691,0.09188828891527062,0.11271301580834248,0.14857155228656216,0.3290755923767683,0.7604660379759308,0.985945224761963,896731,4272.30698269083,NA,FALSE,micro,survey
East Asia & Pacific,EAP,Fiji,FJI,2013,national,HIES,national,2013.24,consumption,0,2002 - 2013,2.15,0.003635515844685543,5.952025025729003e-4,1.490288921900499e-4,6.911294355757413e-4,10.722516389587463,8.090504282324956,0.2209678722465278,0.36696596741399723,0.3073525118394439,0.031411519882653526,0.043782765390873564,0.05246585957288788,0.06083595992492341,0.07006988884501691,0.08160701329192144,0.09625759590835148,0.11681921825116254,0.14973738259335823,0.2970127963388415,0.91537482565130035,0.985945224761963,913453,4645.04688726836,NA,FALSE,micro,survey
East Asia & Pacific,EAP,Fiji,FJI,2019,national,HIES,national,2019.15,consumption,1,2019,2.15,0.013182688831243,0.001792567462313354,4.303387088078078e-4,0.0020682583078725173,7.9070948941560015,6.643386944131275,0.15398340842685546,0.30706867431528495,0.26109135647738907,0.03467140620358347,0.049087916220017486,0.06003711643187201,0.06912767969009714,0.07875713026860551,0.08931019970449489,0.10314181449326121,0.12173414930855186,0.1517787217658182,0.24235386591369867,1.055145843874582,0.985945224761963,918465,5678.9699421145,NA,FALSE,micro,survey
Other High Income Countries,OHI,France,FRA,1970,national,TIS-LIS,national,1970,income,0,1970 - 2002,2.15,0,0,0,0,25.941081987853902,19.765087848620585,0.2292878343697452,0.37145555961806986,0.33213320227168314,0.027866787528195047,0.04190040848870383,0.05101577018496664,0.059979045785207075,0.07032273746321888,0.0829978083398164,0.0996111194093734,0.12216748134404987,0.15824177466680456,0.28589706678966353,0.9465955757675232,0.835355579853058,51724116,17605.6389691523,9361.92288156066,FALSE,micro,survey
