"","GCAM_region_ID","Indicator.Name","region","year","value"
"582",6,"Population, male","Australia_NZ","1978",8734529
"583",7,"Population, male","Brazil","1978",58121654
"584",8,"Population, male","Canada","1978",11951670
"585",9,"Population, male","Central America and Caribbean","1978",23510105
"586",10,"Population, male","Central Asia","1978",26273379
"587",11,"Population, male","China","1978",489429484
"588",12,"Population, male","EU-12","1978",49417327
"589",13,"Population, male","EU-15","1978",171803288
"590",14,"Population, male","Europe_Eastern","1978",28237768
"591",15,"Population, male","Europe_Non_EU","1978",31870070
"592",16,"Population, male","European Free Trade Association","1978",5194346
"593",17,"Population, male","India","1978",345069608
"594",18,"Population, male","Indonesia","1978",70577452
"595",19,"Population, male","Japan","1978",56673723
"596",20,"Population, male","Mexico","1978",31868013
"597",21,"Population, male","Middle East","1978",45043943
"598",22,"Population, male","Pakistan","1978",39396326
"599",23,"Population, male","Russia","1978",63019351
"600",24,"Population, male","South Africa","1978",14394419
"601",25,"Population, male","South America_Northern","1978",7785722
"602",26,"Population, male","South America_Southern","1978",23393871
"603",27,"Population, male","South Asia","1978",62864971
"604",28,"Population, male","South Korea","1978",18564755
"605",29,"Population, male","Southeast Asia","1978",109231229
"606",30,"Population, total","Taiwan","1978",0
"607",31,"Population, male","Argentina","1978",13382114
"608",32,"Population, male","Colombia","1978",12519254
"609",1,"Population, male","USA","1979",111385046
"610",2,"Population, male","Africa_Eastern","1979",54694650
"611",3,"Population, male","Africa_Northern","1979",44941583
"612",4,"Population, male","Africa_Southern","1979",29337458
"613",5,"Population, male","Africa_Western","1979",89283526
"614",6,"Population, male","Australia_NZ","1979",8799007
"615",7,"Population, male","Brazil","1979",59496395
"616",8,"Population, male","Canada","1979",12059357
"617",9,"Population, male","Central America and Caribbean","1979",23946444
"618",10,"Population, male","Central Asia","1979",26814874
"619",11,"Population, male","China","1979",496046261
"620",12,"Population, male","EU-12","1979",49722905
"621",13,"Population, male","EU-15","1979",172417440
"622",14,"Population, male","Europe_Eastern","1979",28397490
"623",15,"Population, male","Europe_Non_EU","1979",32362170
"624",16,"Population, male","European Free Trade Association","1979",5207060
"625",17,"Population, male","India","1979",352826329
"626",18,"Population, male","Indonesia","1979",72313976
"627",19,"Population, male","Japan","1979",57154300
"628",20,"Population, male","Mexico","1979",32755872
"629",21,"Population, male","Middle East","1979",46571761
"630",22,"Population, male","Pakistan","1979",40711907
"631",23,"Population, male","Russia","1979",63547973
"632",24,"Population, male","South Africa","1979",14834845
"633",25,"Population, male","South America_Northern","1979",7993067
"634",26,"Population, male","South America_Southern","1979",23896126
"635",27,"Population, male","South Asia","1979",64145309
"636",28,"Population, male","South Korea","1979",18832769
"637",29,"Population, male","Southeast Asia","1979",111582321
"638",30,"Population, total","Taiwan","1979",0
"639",31,"Population, male","Argentina","1979",13592350
"640",32,"Population, male","Colombia","1979",12808303
"641",1,"Population, male","USA","1980",112438657
"642",2,"Population, male","Africa_Eastern","1980",56208485
"643",3,"Population, male","Africa_Northern","1980",46214895
"644",4,"Population, male","Africa_Southern","1980",30407232
"645",5,"Population, male","Africa_Western","1980",91864794
"646",6,"Population, male","Australia_NZ","1980",8883777
"647",7,"Population, male","Brazil","1980",60900921
"648",8,"Population, male","Canada","1980",12207486
"649",9,"Population, male","Central America and Caribbean","1980",24383590
"650",10,"Population, male","Central Asia","1980",27343819
"651",11,"Population, male","China","1980",502294296
"652",12,"Population, male","EU-12","1980",50018760
"653",13,"Population, male","EU-15","1980",173117984
"654",14,"Population, male","Europe_Eastern","1980",28577503
"655",15,"Population, male","Europe_Non_EU","1980",32867104
"656",16,"Population, male","European Free Trade Association","1980",5226274
"657",17,"Population, male","India","1980",360875327
"658",18,"Population, male","Indonesia","1980",74074893
"659",19,"Population, male","Japan","1980",57600950
"660",20,"Population, male","Mexico","1980",33584396
"661",21,"Population, male","Middle East","1980",48344627
"662",22,"Population, male","Pakistan","1980",42323346
"663",23,"Population, male","Russia","1980",64074770
"664",24,"Population, male","South Africa","1980",15277164
"665",25,"Population, male","South America_Northern","1980",8203773
"666",26,"Population, male","South America_Southern","1980",24409435
"667",27,"Population, male","South Asia","1980",65218135
"668",28,"Population, male","South Korea","1980",19112458
"669",29,"Population, male","Southeast Asia","1980",114010040
"670",30,"Population, total","Taiwan","1980",0
"671",31,"Population, male","Argentina","1980",13804052
"672",32,"Population, male","Colombia","1980",13107504
"673",1,"Population, male","USA","1981",113547245
"674",2,"Population, male","Africa_Eastern","1981",57887971
"675",3,"Population, male","Africa_Northern","1981",47542791
"676",4,"Population, male","Africa_Southern","1981",31504339
"677",5,"Population, male","Africa_Western","1981",94488714
"678",6,"Population, male","Australia_NZ","1981",9001871
"679",7,"Population, male","Brazil","1981",62325393
"680",8,"Population, male","Canada","1981",12351269
"681",9,"Population, male","Central America and Caribbean","1981",24815401
"682",10,"Population, male","Central Asia","1981",27881842
"683",11,"Population, male","China","1981",508752134
"684",12,"Population, male","EU-12","1981",50305017
"685",13,"Population, male","EU-15","1981",173730049
"686",14,"Population, male","Europe_Eastern","1981",28765299
"687",15,"Population, male","Europe_Non_EU","1981",33393954
"688",16,"Population, male","European Free Trade Association","1981",5251363
"689",17,"Population, male","India","1981",369149846
"690",18,"Population, male","Indonesia","1981",75852998
"691",19,"Population, male","Japan","1981",58012790
"692",20,"Population, male","Mexico","1981",34310921
"693",21,"Population, male","Middle East","1981",50503074
"694",22,"Population, male","Pakistan","1981",44149230
"695",23,"Population, male","Russia","1981",64589635
"696",24,"Population, male","South Africa","1981",15631582
"697",25,"Population, male","South America_Northern","1981",8418053
"698",26,"Population, male","South America_Southern","1981",24932767
"699",27,"Population, male","South Asia","1981",65983857
"700",28,"Population, male","South Korea","1981",19400705
"701",29,"Population, male","Southeast Asia","1981",116656919
"702",30,"Population, total","Taiwan","1981",0
"703",31,"Population, male","Argentina","1981",14018171
"704",32,"Population, male","Colombia","1981",13412729
"705",1,"Population, male","USA","1982",114652704
"706",2,"Population, male","Africa_Eastern","1982",59810639
"707",3,"Population, male","Africa_Northern","1982",48917731
"708",4,"Population, male","Africa_Southern","1982",32505311
"709",5,"Population, male","Africa_Western","1982",97221406
"710",6,"Population, male","Australia_NZ","1982",9147233
"711",7,"Population, male","Brazil","1982",63758884
"712",8,"Population, male","Canada","1982",12491219
"713",9,"Population, male","Central America and Caribbean","1982",25269411
"714",10,"Population, male","Central Asia","1982",28441431
"715",11,"Population, male","China","1982",516265180
"716",12,"Population, male","EU-12","1982",50593978
"717",13,"Population, male","EU-15","1982",174113011
"718",14,"Population, male","Europe_Eastern","1982",28914336
"719",15,"Population, male","Europe_Non_EU","1982",33961591
"720",16,"Population, male","European Free Trade Association","1982",5279097
"721",17,"Population, male","India","1982",377542519
"722",18,"Population, male","Indonesia","1982",77653209
"723",19,"Population, male","Japan","1982",58405692
"724",20,"Population, male","Mexico","1982",34984213
"725",21,"Population, male","Middle East","1982",52661216
"726",22,"Population, male","Pakistan","1982",45930130
"727",23,"Population, male","Russia","1982",65086831
"728",24,"Population, male","South Africa","1982",15892088
"729",25,"Population, male","South America_Northern","1982",8634601
"730",26,"Population, male","South America_Southern","1982",25461454
"731",27,"Population, male","South Asia","1982",66980481
"732",28,"Population, male","South Korea","1982",19695035
"733",29,"Population, male","Southeast Asia","1982",119369205
"734",30,"Population, total","Taiwan","1982",0
"735",31,"Population, male","Argentina","1982",14234248
"736",32,"Population, male","Colombia","1982",13722325
"737",1,"Population, male","USA","1983",115739531
"738",2,"Population, male","Africa_Eastern","1983",61592554
"739",3,"Population, male","Africa_Northern","1983",50358860
"740",4,"Population, male","Africa_Southern","1983",33565809
"741",5,"Population, male","Africa_Western","1983",99882692
"742",6,"Population, male","Australia_NZ","1983",9273264
"743",7,"Population, male","Brazil","1983",65200304
"744",8,"Population, male","Canada","1983",12607190
"745",9,"Population, male","Central America and Caribbean","1983",25761283
"746",10,"Population, male","Central Asia","1983",29028663
"747",11,"Population, male","China","1983",523747187
"748",12,"Population, male","EU-12","1983",50865699
"749",13,"Population, male","EU-15","1983",174386911
"750",14,"Population, male","Europe_Eastern","1983",29071772
"751",15,"Population, male","Europe_Non_EU","1983",34578205
"752",16,"Population, male","European Free Trade Association","1983",5301037
"753",17,"Population, male","India","1983",386102269
"754",18,"Population, male","Indonesia","1983",79464113
"755",19,"Population, male","Japan","1983",58801004
"756",20,"Population, male","Mexico","1983",35658215
"757",21,"Population, male","Middle East","1983",54534155
"758",22,"Population, male","Pakistan","1983",47557446
"759",23,"Population, male","Russia","1983",65571471
"760",24,"Population, male","South Africa","1983",16125715
"761",25,"Population, male","South America_Northern","1983",8853308
"762",26,"Population, male","South America_Southern","1983",25997409
"763",27,"Population, male","South Asia","1983",68499197
"764",28,"Population, male","South Korea","1983",19980571
"765",29,"Population, male","Southeast Asia","1983",122107530
"766",30,"Population, total","Taiwan","1983",0
"767",31,"Population, male","Argentina","1983",14452651
"768",32,"Population, male","Colombia","1983",14040382
"769",1,"Population, male","USA","1984",116791588
"770",2,"Population, male","Africa_Eastern","1984",63303488
"771",3,"Population, male","Africa_Northern","1984",51835018
"772",4,"Population, male","Africa_Southern","1984",34624303
"773",5,"Population, male","Africa_Western","1984",102573452
"774",6,"Population, male","Australia_NZ","1984",9378800
"775",7,"Population, male","Brazil","1984",66640984
"776",8,"Population, male","Canada","1984",12719137
"777",9,"Population, male","Central America and Caribbean","1984",26266949
"778",10,"Population, male","Central Asia","1984",29637160
"779",11,"Population, male","China","1984",530628787
"780",12,"Population, male","EU-12","1984",51120598
"781",13,"Population, male","EU-15","1984",174639533
"782",14,"Population, male","Europe_Eastern","1984",29231621
"783",15,"Population, male","Europe_Non_EU","1984",35189779
"784",16,"Population, male","European Free Trade Association","1984",5319310
"785",17,"Population, male","India","1984",394865497
"786",18,"Population, male","Indonesia","1984",81267061
"787",19,"Population, male","Japan","1984",59169830
"788",20,"Population, male","Mexico","1984",36325315
"789",21,"Population, male","Middle East","1984",56509406
"790",22,"Population, male","Pakistan","1984",49019878
"791",23,"Population, male","Russia","1984",66168683
"792",24,"Population, male","South Africa","1984",16336890
"793",25,"Population, male","South America_Northern","1984",9075185
"794",26,"Population, male","South America_Southern","1984",26540545
"795",27,"Population, male","South Asia","1984",70227974
"796",28,"Population, male","South Korea","1984",20223186
"797",29,"Population, male","Southeast Asia","1984",124909573
"798",30,"Population, total","Taiwan","1984",0
"799",31,"Population, male","Argentina","1984",14672462
"800",32,"Population, male","Colombia","1984",14362438
"801",1,"Population, male","USA","1985",117881801
"802",2,"Population, male","Africa_Eastern","1985",65098935
"803",3,"Population, male","Africa_Northern","1985",53325822
"804",4,"Population, male","Africa_Southern","1985",35707791
"805",5,"Population, male","Africa_Western","1985",105436040
"806",6,"Population, male","Australia_NZ","1985",9492720
"807",7,"Population, male","Brazil","1985",68072012
"808",8,"Population, male","Canada","1985",12829620
"809",9,"Population, male","Central America and Caribbean","1985",26782117
"810",10,"Population, male","Central Asia","1985",30251315
"811",11,"Population, male","China","1985",537898722
"812",12,"Population, male","EU-12","1985",51357539
"813",13,"Population, male","EU-15","1985",174951185
"814",14,"Population, male","Europe_Eastern","1985",29376346
"815",15,"Population, male","Europe_Non_EU","1985",35788515
"816",16,"Population, male","European Free Trade Association","1985",5340843
"817",17,"Population, male","India","1985",403766421
"818",18,"Population, male","Indonesia","1985",83032697
"819",19,"Population, male","Japan","1985",59527459
"820",20,"Population, male","Mexico","1985",36978770
"821",21,"Population, male","Middle East","1985",58515476
"822",22,"Population, male","Pakistan","1985",50585068
"823",23,"Population, male","Russia","1985",66790082
"824",24,"Population, male","South Africa","1985",16509631
"825",25,"Population, male","South America_Northern","1985",9300276
"826",26,"Population, male","South America_Southern","1985",27094156
"827",27,"Population, male","South Asia","1985",71899464
"828",28,"Population, male","South Korea","1985",20420276
"829",29,"Population, male","Southeast Asia","1985",127701605
"830",30,"Population, total","Taiwan","1985",0
"831",31,"Population, male","Argentina","1985",14894307
"832",32,"Population, male","Colombia","1985",14679273
"833",1,"Population, male","USA","1986",119031172
"834",2,"Population, male","Africa_Eastern","1986",66997841
"835",3,"Population, male","Africa_Northern","1986",54818476
"836",4,"Population, male","Africa_Southern","1986",36820069
"837",5,"Population, male","Africa_Western","1986",108367517
"838",6,"Population, male","Australia_NZ","1986",9606352
"839",7,"Population, male","Brazil","1986",69484466
"840",8,"Population, male","Canada","1986",12954522
"841",9,"Population, male","Central America and Caribbean","1986",27305118
"842",10,"Population, male","Central Asia","1986",30889595
"843",11,"Population, male","China","1986",545990936
"844",12,"Population, male","EU-12","1986",51586531
"845",13,"Population, male","EU-15","1986",175357268
"846",14,"Population, male","Europe_Eastern","1986",29534784
"847",15,"Population, male","Europe_Non_EU","1986",36379548
"848",16,"Population, male","European Free Trade Association","1986",5366110
"849",17,"Population, male","India","1986",412811682
"850",18,"Population, male","Indonesia","1986",84738312
"851",19,"Population, male","Japan","1986",59831130
"852",20,"Population, male","Mexico","1986",37616624
"853",21,"Population, male","Middle East","1986",60583096
"854",22,"Population, male","Pakistan","1986",52349211
"855",23,"Population, male","Russia","1986",67396755
"856",24,"Population, male","South Africa","1986",16884765
"857",25,"Population, male","South America_Northern","1986",9530233
"858",26,"Population, male","South America_Southern","1986",27659885
"859",27,"Population, male","South Asia","1986",73348346
"860",28,"Population, male","South Korea","1986",20631098
"861",29,"Population, male","Southeast Asia","1986",130516496
"862",30,"Population, total","Taiwan","1986",0
"863",31,"Population, male","Argentina","1986",15121779
"864",32,"Population, male","Colombia","1986",14993112
"865",1,"Population, male","USA","1987",120149412
"866",2,"Population, male","Africa_Eastern","1987",69007392
"867",3,"Population, male","Africa_Northern","1987",56282361
"868",4,"Population, male","Africa_Southern","1987",37894674
"869",5,"Population, male","Africa_Western","1987",111400404
"870",6,"Population, male","Australia_NZ","1987",9738575
"871",7,"Population, male","Brazil","1987",70876452
"872",8,"Population, male","Canada","1987",13124619
"873",9,"Population, male","Central America and Caribbean","1987",27836436
"874",10,"Population, male","Central Asia","1987",31554626
"875",11,"Population, male","China","1987",554877335
"876",12,"Population, male","EU-12","1987",51806705
"877",13,"Population, male","EU-15","1987",175810567
"878",14,"Population, male","Europe_Eastern","1987",29703601
"879",15,"Population, male","Europe_Non_EU","1987",36952321
"880",16,"Population, male","European Free Trade Association","1987",5398285
"881",17,"Population, male","India","1987",421960524
"882",18,"Population, male","Indonesia","1987",86416651
"883",19,"Population, male","Japan","1987",60105757
"884",20,"Population, male","Mexico","1987",38242134
"885",21,"Population, male","Middle East","1987",62703972
"886",22,"Population, male","Pakistan","1987",54186251
"887",23,"Population, male","Russia","1987",68015625
"888",24,"Population, male","South Africa","1987",17515110
"889",25,"Population, male","South America_Northern","1987",9764266
"890",26,"Population, male","South America_Southern","1987",28236964
"891",27,"Population, male","South Asia","1987",74718320
"892",28,"Population, male","South Korea","1987",20849213
"893",29,"Population, male","Southeast Asia","1987",133372328
"894",30,"Population, total","Taiwan","1987",0
"895",31,"Population, male","Argentina","1987",15353727
"896",32,"Population, male","Colombia","1987",15309275
"897",1,"Population, male","USA","1988",121295381
"898",2,"Population, male","Africa_Eastern","1988",70892228
"899",3,"Population, male","Africa_Northern","1988",57736459
"900",4,"Population, male","Africa_Southern","1988",38934872
"901",5,"Population, male","Africa_Western","1988",114552914
"902",6,"Population, male","Australia_NZ","1988",9870835
"903",7,"Population, male","Brazil","1988",72249586
"904",8,"Population, male","Canada","1988",13291351
"905",9,"Population, male","Central America and Caribbean","1988",28382144
"906",10,"Population, male","Central Asia","1988",32221144
"907",11,"Population, male","China","1988",563965379
"908",12,"Population, male","EU-12","1988",51982010
"909",13,"Population, male","EU-15","1988",176371976
"910",14,"Population, male","Europe_Eastern","1988",29869641
"911",15,"Population, male","Europe_Non_EU","1988",37514534
"912",16,"Population, male","European Free Trade Association","1988",5437058
"913",17,"Population, male","India","1988",431194389
"914",18,"Population, male","Indonesia","1988",88089745
"915",19,"Population, male","Japan","1988",60341874
"916",20,"Population, male","Mexico","1988",38872789
"917",21,"Population, male","Middle East","1988",64788061
"918",22,"Population, male","Pakistan","1988",56068126
"919",23,"Population, male","Russia","1988",68606492
"920",24,"Population, male","South Africa","1988",18162510
"921",25,"Population, male","South America_Northern","1988",10000572
"922",26,"Population, male","South America_Southern","1988",28826771
"923",27,"Population, male","South Asia","1988",76172929
"924",28,"Population, male","South Korea","1988",21068803
"925",29,"Population, male","Southeast Asia","1988",136244317
"926",30,"Population, total","Taiwan","1988",0
"927",31,"Population, male","Argentina","1988",15589854
"928",32,"Population, male","Colombia","1988",15628778
"929",1,"Population, male","USA","1989",122509682
"930",2,"Population, male","Africa_Eastern","1989",72748140
"931",3,"Population, male","Africa_Northern","1989",59183422
"932",4,"Population, male","Africa_Southern","1989",40002540
"933",5,"Population, male","Africa_Western","1989",117833904
"934",6,"Population, male","Australia_NZ","1989",10014273
"935",7,"Population, male","Brazil","1989",73603042
"936",8,"Population, male","Canada","1989",13525249
"937",9,"Population, male","Central America and Caribbean","1989",28937702
"938",10,"Population, male","Central Asia","1989",32671333
"939",11,"Population, male","China","1989",572803700
"940",12,"Population, male","EU-12","1989",52020608
"941",13,"Population, male","EU-15","1989",177118778
"942",14,"Population, male","Europe_Eastern","1989",30047206
"943",15,"Population, male","Europe_Non_EU","1989",38083938
"944",16,"Population, male","European Free Trade Association","1989",5475227
"945",17,"Population, male","India","1989",440551295
"946",18,"Population, male","Indonesia","1989",89750633
"947",19,"Population, male","Japan","1989",60567483
"948",20,"Population, male","Mexico","1989",39504800
"949",21,"Population, male","Middle East","1989",66921700
"950",22,"Population, male","Pakistan","1989",57945452
"951",23,"Population, male","Russia","1989",69135864
"952",24,"Population, male","South Africa","1989",18810138
"953",25,"Population, male","South America_Northern","1989",10238230
"954",26,"Population, male","South America_Southern","1989",29424628
"955",27,"Population, male","South Asia","1989",77766251
"956",28,"Population, male","South Korea","1989",21294208
"957",29,"Population, male","Southeast Asia","1989",139148811
"958",30,"Population, total","Taiwan","1989",0
"959",31,"Population, male","Argentina","1989",15827047
"960",32,"Population, male","Colombia","1989",15952865
"961",1,"Population, male","USA","1990",123968508
"962",2,"Population, male","Africa_Eastern","1990",74822072
"963",3,"Population, male","Africa_Northern","1990",60607558
"964",4,"Population, male","Africa_Southern","1990",41104216
"965",5,"Population, male","Africa_Western","1990",121111907
"966",6,"Population, male","Australia_NZ","1990",10149667
"967",7,"Population, male","Brazil","1990",74926452
"968",8,"Population, male","Canada","1990",13727739
"969",9,"Population, male","Central America and Caribbean","1990",29500272
"970",10,"Population, male","Central Asia","1990",33231529
"971",11,"Population, male","China","1990",581436950
"972",12,"Population, male","EU-12","1990",51974919
"973",13,"Population, male","EU-15","1990",177962270
"974",14,"Population, male","Europe_Eastern","1990",30147777
"975",15,"Population, male","Europe_Non_EU","1990",38626573
"976",16,"Population, male","European Free Trade Association","1990",5519135
"977",17,"Population, male","India","1990",449984059
"978",18,"Population, male","Indonesia","1990",91388784
"979",19,"Population, male","Japan","1990",60749784
"980",20,"Population, male","Mexico","1990",40210868
"981",21,"Population, male","Middle East","1990",69969361
"982",22,"Population, male","Pakistan","1990",59844215
"983",23,"Population, male","Russia","1990",69334125
"984",24,"Population, male","South Africa","1990",19422611
"985",25,"Population, male","South America_Northern","1990",10475820
"986",26,"Population, male","South America_Southern","1990",30026936
"987",27,"Population, male","South Asia","1990",79287207
"988",28,"Population, male","South Korea","1990",21522813
"989",29,"Population, male","Southeast Asia","1990",142118462
"990",30,"Population, total","Taiwan","1990",0
"991",31,"Population, male","Argentina","1990",16063515
"992",32,"Population, male","Colombia","1990",16281573
"993",1,"Population, male","USA","1991",125701029
"994",2,"Population, male","Africa_Eastern","1991",76942050
"995",3,"Population, male","Africa_Northern","1991",61988964
"996",4,"Population, male","Africa_Southern","1991",42183008
"997",5,"Population, male","Africa_Western","1991",124447342
"998",6,"Population, male","Australia_NZ","1991",10334862
"999",7,"Population, male","Brazil","1991",76207261
"1000",8,"Population, male","Canada","1991",13898978
"1001",9,"Population, male","Central America and Caribbean","1991",30063646
"1002",10,"Population, male","Central Asia","1991",33792253
"1003",11,"Population, male","China","1991",589646719
"1004",12,"Population, male","EU-12","1991",51872072
"1005",13,"Population, male","EU-15","1991",178942316
"1006",14,"Population, male","Europe_Eastern","1991",30229055
"1007",15,"Population, male","Europe_Non_EU","1991",39061452
"1008",16,"Population, male","European Free Trade Association","1991",5573031
"1009",17,"Population, male","India","1991",459463492
"1010",18,"Population, male","Indonesia","1991",93025425
"1011",19,"Population, male","Japan","1991",60968023
"1012",20,"Population, male","Mexico","1991",40987927
"1013",21,"Population, male","Middle East","1991",72292206
"1014",22,"Population, male","Pakistan","1991",61767894
"1015",23,"Population, male","Russia","1991",69574539
"1016",24,"Population, male","South Africa","1991",19938864
"1017",25,"Population, male","South America_Northern","1991",10715199
"1018",26,"Population, male","South America_Southern","1991",30625911
"1019",27,"Population, male","South Asia","1991",80761045
"1020",28,"Population, male","South Korea","1991",21746739
"1021",29,"Population, male","Southeast Asia","1991",145078310
"1022",30,"Population, total","Taiwan","1991",0
"1023",31,"Population, male","Argentina","1991",16298168
"1024",32,"Population, male","Colombia","1991",16605752
"1025",1,"Population, male","USA","1992",127523325
"1026",2,"Population, male","Africa_Eastern","1992",79029287
"1027",3,"Population, male","Africa_Northern","1992",63352430
"1028",4,"Population, male","Africa_Southern","1992",43249109
"1029",5,"Population, male","Africa_Western","1992",127924823
"1030",6,"Population, male","Australia_NZ","1992",10445589
"1031",7,"Population, male","Brazil","1992",77454942
"1032",8,"Population, male","Canada","1992",14058366
"1033",9,"Population, male","Central America and Caribbean","1992",30622437
"1034",10,"Population, male","Central Asia","1992",34241436
"1035",11,"Population, male","China","1992",597134496
"1036",12,"Population, male","EU-12","1992",51734259
"1037",13,"Population, male","EU-15","1992",179854771
"1038",14,"Population, male","Europe_Eastern","1992",30338683
"1039",15,"Population, male","Europe_Non_EU","1992",39364414
"1040",16,"Population, male","European Free Trade Association","1992",5623928
"1041",17,"Population, male","India","1992",469046096
"1042",18,"Population, male","Indonesia","1992",94662415
"1043",19,"Population, male","Japan","1992",61172864
"1044",20,"Population, male","Mexico","1992",41768175
"1045",21,"Population, male","Middle East","1992",74682012
"1046",22,"Population, male","Pakistan","1992",63389141
"1047",23,"Population, male","Russia","1992",69658422
"1048",24,"Population, male","South Africa","1992",20288796
"1049",25,"Population, male","South America_Northern","1992",10956403
"1050",26,"Population, male","South America_Southern","1992",31217454
"1051",27,"Population, male","South Asia","1992",82824531
"1052",28,"Population, male","South Korea","1992",21974750
"1053",29,"Population, male","Southeast Asia","1992",148104578
"1054",30,"Population, total","Taiwan","1992",0
"1055",31,"Population, male","Argentina","1992",16529209
"1056",32,"Population, male","Colombia","1992",16926884
"1057",1,"Population, male","USA","1993",129272388
"1058",2,"Population, male","Africa_Eastern","1993",81183529
"1059",3,"Population, male","Africa_Northern","1993",64714727
"1060",4,"Population, male","Africa_Southern","1993",44365982
"1061",5,"Population, male","Africa_Western","1993",131475317
"1062",6,"Population, male","Australia_NZ","1993",10540112
"1063",7,"Population, male","Brazil","1993",78689973
"1064",8,"Population, male","Canada","1993",14205971
"1065",9,"Population, male","Central America and Caribbean","1993",31172115
"1066",10,"Population, male","Central Asia","1993",34570830
"1067",11,"Population, male","China","1993",604258671
"1068",12,"Population, male","EU-12","1993",51670084
"1069",13,"Population, male","EU-15","1993",180685846
"1070",14,"Population, male","Europe_Eastern","1993",30381224
"1071",15,"Population, male","Europe_Non_EU","1993",39682464
"1072",16,"Population, male","European Free Trade Association","1993",5669262
"1073",17,"Population, male","India","1993",478735976
"1074",18,"Population, male","Indonesia","1993",96284542
"1075",19,"Population, male","Japan","1993",61348187
"1076",20,"Population, male","Mexico","1993",42556060
"1077",21,"Population, male","Middle East","1993",76584140
"1078",22,"Population, male","Pakistan","1993",65019628
"1079",23,"Population, male","Russia","1993",69615748
"1080",24,"Population, male","South Africa","1993",20519374
"1081",25,"Population, male","South America_Northern","1993",11196478
"1082",26,"Population, male","South America_Southern","1993",31806293
"1083",27,"Population, male","South Asia","1993",85246449
"1084",28,"Population, male","South Korea","1993",22201921
"1085",29,"Population, male","Southeast Asia","1993",151164991
"1086",30,"Population, total","Taiwan","1993",0
"1087",31,"Population, male","Argentina","1993",16757748
"1088",32,"Population, male","Colombia","1993",17252549
"1089",1,"Population, male","USA","1994",130918512
"1090",2,"Population, male","Africa_Eastern","1994",82949169
"1091",3,"Population, male","Africa_Northern","1994",66053329
"1092",4,"Population, male","Africa_Southern","1994",45613145
"1093",5,"Population, male","Africa_Western","1994",135399464
"1094",6,"Population, male","Australia_NZ","1994",10645918
"1095",7,"Population, male","Brazil","1994",79924696
"1096",8,"Population, male","Canada","1994",14357602
"1097",9,"Population, male","Central America and Caribbean","1994",31713267
"1098",10,"Population, male","Central Asia","1994",34742273
"1099",11,"Population, male","China","1994",611369051
"1100",12,"Population, male","EU-12","1994",51617208
"1101",13,"Population, male","EU-15","1994",181334390
"1102",14,"Population, male","Europe_Eastern","1994",30259684
"1103",15,"Population, male","Europe_Non_EU","1994",40101167
"1104",16,"Population, male","European Free Trade Association","1994",5709776
"1105",17,"Population, male","India","1994",488535405
"1106",18,"Population, male","Indonesia","1994",97911576
"1107",19,"Population, male","Japan","1994",61494860
"1108",20,"Population, male","Mexico","1994",43350041
"1109",21,"Population, male","Middle East","1994",78367763
"1110",22,"Population, male","Pakistan","1994",66919877
"1111",23,"Population, male","Russia","1994",69554464
"1112",24,"Population, male","South Africa","1994",20745186
"1113",25,"Population, male","South America_Northern","1994",11434892
"1114",26,"Population, male","South America_Southern","1994",32395718
"1115",27,"Population, male","South Asia","1994",87431698
"1116",28,"Population, male","South Korea","1994",22430682
"1117",29,"Population, male","Southeast Asia","1994",154134734
"1118",30,"Population, total","Taiwan","1994",0
"1119",31,"Population, male","Argentina","1994",16989567
"1120",32,"Population, male","Colombia","1994",17580991
"1121",1,"Population, male","USA","1995",132542401
"1122",2,"Population, male","Africa_Eastern","1995",84928012
"1123",3,"Population, male","Africa_Northern","1995",67358866
"1124",4,"Population, male","Africa_Southern","1995",46860937
"1125",5,"Population, male","Africa_Western","1995",139387487
"1126",6,"Population, male","Australia_NZ","1995",10769068
"1127",7,"Population, male","Brazil","1995",81155182
"1128",8,"Population, male","Canada","1995",14502515
"1129",9,"Population, male","Central America and Caribbean","1995",32253672
"1130",10,"Population, male","Central Asia","1995",34844110
"1131",11,"Population, male","China","1995",618291487
"1132",12,"Population, male","EU-12","1995",51535142
"1133",13,"Population, male","EU-15","1995",181917390
"1134",14,"Population, male","Europe_Eastern","1995",30047605
"1135",15,"Population, male","Europe_Non_EU","1995",40500043
"1136",16,"Population, male","European Free Trade Association","1995",5744195
"1137",17,"Population, male","India","1995",498432465
"1138",18,"Population, male","Indonesia","1995",99551030
"1139",19,"Population, male","Japan","1995",61612103
"1140",20,"Population, male","Mexico","1995",44138340
"1141",21,"Population, male","Middle East","1995",80289890
"1142",22,"Population, male","Pakistan","1995",68906276
"1143",23,"Population, male","Russia","1995",69473134
"1144",24,"Population, male","South Africa","1995",20960968
"1145",25,"Population, male","South America_Northern","1995",11673817
"1146",26,"Population, male","South America_Southern","1995",32979197
"1147",27,"Population, male","South Asia","1995",89334127
"1148",28,"Population, male","South Korea","1995",22660743
"1149",29,"Population, male","Southeast Asia","1995",156992214
"1150",30,"Population, total","Taiwan","1995",0
"1151",31,"Population, male","Argentina","1995",17220607
"1152",32,"Population, male","Colombia","1995",17906602
"1153",1,"Population, male","USA","1996",134152768
"1154",2,"Population, male","Africa_Eastern","1996",87785693
"1155",3,"Population, male","Africa_Northern","1996",68664132
"1156",4,"Population, male","Africa_Southern","1996",47944336
"1157",5,"Population, male","Africa_Western","1996",142972245
